,,,BatchLoss,BatchTotal,BatchCorrect,BatchAcc@1,Loss,Total,Correct,Acc@1,BatchTrainingTime,TrainingTime
0,1,131,1.7952814102172852,64,23,0.359375,1.9280041320757433,8448,2397.0,0.28373579545454547,0.21199574300044333,29.427759725003853
0,1,132,1.7986955642700195,64,19,0.296875,1.9270318872050236,8512,2416.0,0.28383458646616544,0.2129730609995022,29.640732786003355
0,1,133,1.8991708755493164,64,16,0.25,1.9268239692075928,8576,2432.0,0.2835820895522388,0.22079567599939764,29.861528462002752
0,1,134,1.5632388591766357,64,32,0.5,1.9241307461703265,8640,2464.0,0.2851851851851852,0.2117704930024047,30.073298955005157
0,1,135,1.656537413597107,64,27,0.421875,1.9221631481366999,8704,2491.0,0.2861902573529412,0.21605775999705656,30.289356715002214
0,1,136,1.8415682315826416,64,23,0.359375,1.9215748640742616,8768,2514.0,0.28672445255474455,0.20965247099957196,30.499009186001786
0,1,137,1.6741091012954712,64,31,0.484375,1.9197816339091978,8832,2545.0,0.2881567028985507,0.21064719900095952,30.709656385002745
0,1,138,1.5046876668930054,64,31,0.484375,1.9167953463767071,8896,2576.0,0.289568345323741,0.21411938999881386,30.92377577500156
0,1,139,1.652030348777771,64,26,0.40625,1.914904167822429,8960,2602.0,0.2904017857142857,0.2121749500001897,31.13595072500175
0,1,140,1.615207314491272,64,25,0.390625,1.9127786582243358,9024,2627.0,0.2911125886524823,0.21298500199918635,31.348935727000935
0,1,141,1.797263741493225,64,21,0.328125,1.9119651728952434,9088,2648.0,0.2913732394366197,0.2157711930012738,31.56470692000221
0,1,142,1.8271490335464478,64,21,0.328125,1.9113720530396574,9152,2669.0,0.29163024475524474,0.21145838899974478,31.776165309001954
0,1,143,1.8090224266052246,64,24,0.375,1.910661291744974,9216,2693.0,0.2922092013888889,0.21304851499735378,31.989213823999307
0,1,144,1.5545843839645386,64,31,0.484375,1.908205588932695,9280,2724.0,0.2935344827586207,0.21644073900097283,32.20565456300028
0,1,145,1.7712596654891968,64,21,0.328125,1.9072676031556848,9344,2745.0,0.293771404109589,0.21727577800265863,32.42293034100294
0,1,146,1.881429672241211,64,13,0.203125,1.9070918349181714,9408,2758.0,0.2931547619047619,0.21440167000037036,32.63733201100331
0,1,147,1.7752408981323242,64,24,0.375,1.906200950210159,9472,2782.0,0.2937077702702703,0.21831705099975807,32.85564906200307
0,1,148,1.900084137916565,64,17,0.265625,1.9061598977786582,9536,2799.0,0.2935192953020134,0.22106023500236915,33.076709297005436
0,1,149,1.8307886123657227,64,23,0.359375,1.905657422542572,9600,2822.0,0.2939583333333333,0.21814158000051975,33.294850877005956
0,1,150,1.8523492813110352,64,25,0.390625,1.905304388494681,9664,2847.0,0.29459850993377484,0.21333348299958743,33.508184360005544
0,1,151,1.6868478059768677,64,22,0.34375,1.9038671741360111,9728,2869.0,0.294921875,0.21325905100093223,33.721443411006476
0,1,152,1.7507548332214355,64,23,0.359375,1.9028664398816675,9792,2892.0,0.29534313725490197,0.21562915699905716,33.93707256800553
0,1,153,1.86956787109375,64,18,0.28125,1.9026502154090188,9856,2910.0,0.29525162337662336,0.21412410999982967,34.15119667800536
0,1,154,1.7511186599731445,64,25,0.390625,1.9016725924707227,9920,2935.0,0.29586693548387094,0.20900670899936813,34.36020338700473
0,1,155,1.7526558637619019,64,21,0.328125,1.9007173570302816,9984,2956.0,0.29607371794871795,0.21307307099777972,34.57327645800251
0,1,156,1.6078368425369263,64,24,0.375,1.8988518760462476,10048,2980.0,0.2965764331210191,0.21687695899890969,34.79015341700142
0,1,157,1.684190034866333,64,23,0.359375,1.8974932567982734,10112,3003.0,0.2969738924050633,0.22222743300153525,35.012380850002955
0,1,158,1.4878766536712646,64,30,0.46875,1.89491705174716,10176,3033.0,0.2980542452830189,0.21211070500066853,35.224491555003624
0,1,159,1.7416459321975708,64,21,0.328125,1.8939591072499753,10240,3054.0,0.2982421875,0.2199818930021138,35.44447344800574
0,1,160,1.5396218299865723,64,29,0.453125,1.8917582545961653,10304,3083.0,0.29920419254658387,0.21176805499999318,35.65624150300573
0,1,161,1.4628195762634277,64,28,0.4375,1.8891104849768274,10368,3111.0,0.30005787037037035,0.21274311000161106,35.86898461300734
0,1,162,1.750016212463379,64,22,0.34375,1.8882571458816528,10432,3133.0,0.3003259202453988,0.20918863100087037,36.07817324400821
0,1,163,1.9736155271530151,64,17,0.265625,1.8887776238162344,10496,3150.0,0.3001143292682927,0.21715528600179823,36.29532853001001
0,1,164,1.703362226486206,64,24,0.375,1.8876538941354462,10560,3174.0,0.30056818181818185,0.21172221199958585,36.507050742009596
0,1,165,1.665806531906128,64,25,0.390625,1.8863174642424985,10624,3199.0,0.3011106927710843,0.21009514999968815,36.717145892009285
0,1,166,1.6865671873092651,64,28,0.4375,1.8851213547997845,10688,3227.0,0.30192739520958084,0.21337895499891602,36.9305248470082
0,1,167,1.6004334688186646,64,26,0.40625,1.883426784049897,10752,3253.0,0.3025483630952381,0.21459815300113405,37.145123000009335
0,1,168,1.4424220323562622,64,33,0.515625,1.8808172884777452,10816,3286.0,0.30380917159763315,0.21451457399962237,37.35963757400896
0,1,169,1.7178657054901123,64,17,0.265625,1.8798587497542887,10880,3303.0,0.3035845588235294,0.2120712360010657,37.57170881001002
0,1,170,1.6999316215515137,64,25,0.390625,1.8788065443262023,10944,3328.0,0.30409356725146197,0.2081110830004036,37.779819893010426
0,1,171,1.8106498718261719,64,27,0.421875,1.878410284602365,11008,3355.0,0.3047783430232558,0.21480408600109513,37.99462397901152
0,1,172,1.7458913326263428,64,27,0.421875,1.8776442790996133,11072,3382.0,0.30545520231213874,0.20910184199965443,38.203725821011176
0,1,173,1.747893214225769,64,20,0.3125,1.8768985833244762,11136,3402.0,0.30549568965517243,0.21436074600205757,38.41808656701323
0,1,174,1.825169563293457,64,24,0.375,1.876602988924299,11200,3426.0,0.30589285714285713,0.21452428200063878,38.63261084901387
0,1,175,1.6612865924835205,64,28,0.4375,1.8753796003081582,11264,3454.0,0.306640625,0.20852047099833726,38.84113132001221
0,1,176,1.6962018013000488,64,28,0.4375,1.87436729635896,11328,3482.0,0.3073799435028249,0.2093043389977538,39.05043565900996
0,1,177,1.766652226448059,64,23,0.359375,1.8737621555167638,11392,3505.0,0.30767205056179775,0.21794453300026362,39.26838019201023
0,1,178,1.6128679513931274,64,29,0.453125,1.87230464599652,11456,3534.0,0.3084846368715084,0.21718552300080773,39.485565715011035
0,1,179,1.6535989046096802,64,28,0.4375,1.8710896140999265,11520,3562.0,0.3092013888888889,0.21642363700084388,39.70198935201188
0,1,180,1.6656217575073242,64,27,0.421875,1.8699544325717905,11584,3589.0,0.3098238950276243,0.2127613080010633,39.91475066001294
0,1,181,1.6890432834625244,64,27,0.421875,1.8689604152689923,11648,3616.0,0.31043956043956045,0.21319255500202416,40.127943215014966
0,1,182,1.7972973585128784,64,14,0.21875,1.8685688138659535,11712,3630.0,0.3099385245901639,0.2128503570020257,40.34079357201699
0,1,183,1.6700522899627686,64,28,0.4375,1.8674899197143058,11776,3658.0,0.31063179347826086,0.2099074309990101,40.550701003016
0,1,184,1.683305025100708,64,27,0.421875,1.8664943256893674,11840,3685.0,0.3112331081081081,0.21226115300305537,40.76296215601906
0,1,185,1.5660240650177002,64,28,0.4375,1.86487889418038,11904,3713.0,0.3119119623655914,0.20943877999889082,40.97240093601795
0,1,186,1.6540342569351196,64,25,0.390625,1.8637513827512608,11968,3738.0,0.31233288770053474,0.2091104900027858,41.181511426020734
0,1,187,1.3958991765975952,64,32,0.5,1.8612628071866137,12032,3770.0,0.3133311170212766,0.20820522299982258,41.389716649020556
0,1,188,1.7200733423233032,64,23,0.359375,1.8605157729809878,12096,3793.0,0.31357473544973546,0.21378758600258152,41.60350423502314
0,1,189,1.8374762535095215,64,23,0.359375,1.8603945123521906,12160,3816.0,0.3138157894736842,0.2194412389981153,41.82294547402125
0,1,190,1.6195249557495117,64,25,0.390625,1.8591334151972028,12224,3841.0,0.3142179319371728,0.21095518199945218,42.033900656020705
0,1,191,1.6763668060302734,64,26,0.40625,1.8581815057744582,12288,3867.0,0.314697265625,0.2076273900020169,42.24152804602272
0,1,192,1.7864189147949219,64,20,0.3125,1.8578096788781913,12352,3887.0,0.31468588082901555,0.20955871199839748,42.45108675802112
0,1,193,1.6293392181396484,64,35,0.546875,1.8566319960908793,12416,3922.0,0.3158827319587629,0.20867756599909626,42.659764324020216
0,1,194,1.6732707023620605,64,26,0.40625,1.8556916817640647,12480,3948.0,0.31634615384615383,0.20709186200110707,42.86685618602132
0,2,0,2.522611141204834,64,6,0.09375,2.522611141204834,64,6.0,0.09375,1.7173210849978204,1.7173210849978204
0,2,1,2.827303171157837,64,2,0.03125,2.6749571561813354,128,8.0,0.0625,0.21482781799932127,1.9321489029971417
0,2,2,2.356759548187256,64,12,0.1875,2.5688912868499756,192,20.0,0.10416666666666667,0.22006006700030412,2.152208969997446
0,2,3,2.32415509223938,64,5,0.078125,2.5077072381973267,256,25.0,0.09765625,0.20304864299760084,2.3552576129950467
0,2,4,2.291369915008545,64,10,0.15625,2.4644397735595702,320,35.0,0.109375,0.20709378399988054,2.562351396994927
0,2,5,2.140554189682007,64,12,0.1875,2.4104588429133096,384,47.0,0.12239583333333333,0.20652983100080746,2.7688812279957347
0,2,6,2.1767446994781494,64,11,0.171875,2.377071108136858,448,58.0,0.12946428571428573,0.2059952939998766,2.9748765219956113
0,2,7,2.183318614959717,64,14,0.21875,2.3528520464897156,512,72.0,0.140625,0.2029874280015065,3.1778639499971177
0,2,8,2.1361143589019775,64,13,0.203125,2.328770081202189,576,85.0,0.14756944444444445,0.21174989700011793,3.3896138469972357
0,2,9,2.168099880218506,64,9,0.140625,2.3127030611038206,640,94.0,0.146875,0.20834550699873944,3.597959353995975
0,2,10,2.154273271560669,64,15,0.234375,2.298300352963534,704,109.0,0.15482954545454544,0.20553674500115449,3.8034960989971296
0,2,11,2.0918543338775635,64,16,0.25,2.2810965180397034,768,125.0,0.16276041666666666,0.20530540599793312,4.008801504995063
0,2,12,2.21053147315979,64,8,0.125,2.2756684376643252,832,133.0,0.15985576923076922,0.20086301999981515,4.209664524994878
0,2,13,2.0599143505096436,64,21,0.328125,2.260257431438991,896,154.0,0.171875,0.20646756399946753,4.416132088994345
0,2,14,2.125507354736328,64,16,0.25,2.251274092992147,960,170.0,0.17708333333333334,0.20542270299847587,4.621554791992821
