,,,BatchLoss,BatchTotal,BatchCorrect,BatchAcc@1,Loss,Total,Correct,Acc@1,BatchTrainingTime,TrainingTime
0,0,178,1.8674864768981934,64,16,0.25,1.942242500502304,11456,3205.0,0.279766061452514,0.02202809100000991,4.871784085999863
0,0,179,1.9336477518081665,64,20,0.3125,1.9421947518984477,11520,3225.0,0.2799479166666667,0.020453035999992153,4.892237121999855
0,0,180,1.702117681503296,64,25,0.390625,1.9408683592443308,11584,3250.0,0.2805593922651934,0.02193154499997263,4.914168666999828
0,0,181,1.9397639036178589,64,24,0.375,1.9408622908068227,11648,3274.0,0.2810782967032967,0.020941668000006075,4.935110334999834
0,0,182,1.9514024257659912,64,18,0.28125,1.9409198871727198,11712,3292.0,0.2810792349726776,0.02212916499999551,4.9572394999998295
0,0,183,1.744318962097168,64,21,0.328125,1.9398514038842658,11776,3313.0,0.28133491847826086,0.02143476099999475,4.978674260999824
0,0,184,1.871712327003479,64,22,0.34375,1.939483084549775,11840,3335.0,0.2816722972972973,0.02121520899999041,4.999889469999815
0,0,185,1.8975778818130493,64,15,0.234375,1.9392577877608679,11904,3350.0,0.2814180107526882,0.022138041999994584,5.022027511999809
0,0,186,1.8588191270828247,64,13,0.203125,1.9388276344952098,11968,3363.0,0.28099933155080214,0.020137442000020656,5.04216495399983
0,0,187,1.8598241806030273,64,19,0.296875,1.9384074033574854,12032,3382.0,0.2810837765957447,0.020367690999989918,5.06253264499982
0,0,188,1.7374448776245117,64,25,0.390625,1.9373441095705386,12096,3407.0,0.28166335978835977,0.01678808500000173,5.0793207299998215
0,0,189,1.687450647354126,64,23,0.359375,1.9360288808220312,12160,3430.0,0.28207236842105265,0.020452725000012606,5.099773454999834
0,0,190,1.7944426536560059,64,23,0.359375,1.935287591674565,12224,3453.0,0.2824770942408377,0.019079640999990488,5.118853095999825
0,0,191,1.7225393056869507,64,26,0.40625,1.9341795276850462,12288,3479.0,0.2831217447916667,0.012071876000021575,5.130924971999846
0,0,192,1.7058974504470825,64,25,0.390625,1.9329967189946942,12352,3504.0,0.28367875647668395,0.012746393000014677,5.143671364999861
0,0,193,1.7699613571166992,64,23,0.359375,1.9321563305314053,12416,3527.0,0.2840689432989691,0.011590608999995311,5.155261973999856
0,0,194,1.9608075618743896,64,18,0.28125,1.932303259922908,12480,3545.0,0.28405448717948717,0.011885962999997446,5.167147936999854
0,3,0,2.394558906555176,64,11,0.171875,2.394558906555176,64,11.0,0.171875,0.9410360589999982,0.9410360589999982
0,3,1,2.4274520874023438,64,7,0.109375,2.4110054969787598,128,18.0,0.140625,0.031153087000006963,0.9721891460000052
0,3,2,2.4397757053375244,64,4,0.0625,2.420595566431681,192,22.0,0.11458333333333333,0.022225840000004382,0.9944149860000095
0,3,3,2.354602575302124,64,3,0.046875,2.404097318649292,256,25.0,0.09765625,0.02146845999999414,1.0158834460000037
0,3,4,2.314720869064331,64,9,0.140625,2.3862220287322997,320,34.0,0.10625,0.02173786899999186,1.0376213149999955
0,3,5,2.240220308303833,64,15,0.234375,2.3618884086608887,384,49.0,0.12760416666666666,0.02453240100000187,1.0621537159999974
0,3,6,2.2309582233428955,64,13,0.203125,2.343184096472604,448,62.0,0.13839285714285715,0.026260655999990945,1.0884143719999884
0,3,7,2.264540910720825,64,11,0.171875,2.3333536982536316,512,73.0,0.142578125,0.022322204000005286,1.1107365759999936
0,3,8,2.24025559425354,64,10,0.15625,2.3230094644758434,576,83.0,0.1440972222222222,0.020069700999997053,1.1308062769999907
0,3,9,2.187272310256958,64,10,0.15625,2.309435749053955,640,93.0,0.1453125,0.020220022999993148,1.1510262999999838
0,3,10,2.2182857990264893,64,11,0.171875,2.3011493899605493,704,104.0,0.14772727272727273,0.02019133199999601,1.1712176319999799
0,3,11,2.344792127609253,64,7,0.109375,2.304786284764608,768,111.0,0.14453125,0.019508201999997254,1.1907258339999771
0,3,12,2.196998357772827,64,11,0.171875,2.29649490576524,832,122.0,0.1466346153846154,0.020190692999989324,1.2109165269999664
0,3,13,2.102860689163208,64,19,0.296875,2.2826638902936662,896,141.0,0.15736607142857142,0.021411929000009877,1.2323284559999763
